film,filmLabel,image,director,producer,actor,writer,release_date,budget,box_office_revenue,prénom,prénomLabel,nom_de_naissance
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q236434,http://www.wikidata.org/entity/Q207676,1994-07-29T00:00:00Z,22000000,10696210,,,Carol Christine Hilaria Pounder
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q236434,http://www.wikidata.org/entity/Q207676,1994-06-24T00:00:00Z,22000000,10696210,,,Carol Christine Hilaria Pounder
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q318885,http://www.wikidata.org/entity/Q1452257,1994-07-29T00:00:00Z,22000000,10696210,,,Makoto Iwamatsu
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q207676,1993-04-18T00:00:00Z,22000000,10696210,,,"Elmore Rual Torn, Jr."
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q318885,http://www.wikidata.org/entity/Q1452257,1994-06-24T00:00:00Z,22000000,10696210,,,Makoto Iwamatsu
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q236434,http://www.wikidata.org/entity/Q207676,1994-05-05T00:00:00Z,22000000,10696210,,,Carol Christine Hilaria Pounder
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q318885,http://www.wikidata.org/entity/Q1452257,1994-05-05T00:00:00Z,22000000,10696210,,,Makoto Iwamatsu
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q1452257,1993-11-05T00:00:00Z,22000000,10696210,,,"Elmore Rual Torn, Jr."
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q236434,http://www.wikidata.org/entity/Q207676,1993-04-18T00:00:00Z,22000000,10696210,,,Carol Christine Hilaria Pounder
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q318885,http://www.wikidata.org/entity/Q3308384,1994-07-29T00:00:00Z,22000000,10696210,,,Makoto Iwamatsu
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q318885,http://www.wikidata.org/entity/Q1452257,1993-04-18T00:00:00Z,22000000,10696210,,,Makoto Iwamatsu
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q318885,http://www.wikidata.org/entity/Q3308384,1994-06-24T00:00:00Z,22000000,10696210,,,Makoto Iwamatsu
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q318885,http://www.wikidata.org/entity/Q3308384,1994-05-05T00:00:00Z,22000000,10696210,,,Makoto Iwamatsu
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q236434,http://www.wikidata.org/entity/Q1452257,1993-11-05T00:00:00Z,22000000,10696210,,,Carol Christine Hilaria Pounder
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q246321,1994-07-29T00:00:00Z,22000000,10696210,,,"Elmore Rual Torn, Jr."
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q3308384,1993-11-05T00:00:00Z,22000000,10696210,,,"Elmore Rual Torn, Jr."
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q246321,1994-06-24T00:00:00Z,22000000,10696210,,,"Elmore Rual Torn, Jr."
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q318885,http://www.wikidata.org/entity/Q3308384,1993-04-18T00:00:00Z,22000000,10696210,,,Makoto Iwamatsu
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q246321,1994-05-05T00:00:00Z,22000000,10696210,,,"Elmore Rual Torn, Jr."
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q318885,http://www.wikidata.org/entity/Q246321,1993-11-05T00:00:00Z,22000000,10696210,,,Makoto Iwamatsu
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q236434,http://www.wikidata.org/entity/Q246321,1994-07-29T00:00:00Z,22000000,10696210,,,Carol Christine Hilaria Pounder
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q236434,http://www.wikidata.org/entity/Q3308384,1993-11-05T00:00:00Z,22000000,10696210,,,Carol Christine Hilaria Pounder
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q236434,http://www.wikidata.org/entity/Q246321,1994-06-24T00:00:00Z,22000000,10696210,,,Carol Christine Hilaria Pounder
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q246321,1993-04-18T00:00:00Z,22000000,10696210,,,"Elmore Rual Torn, Jr."
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q236434,http://www.wikidata.org/entity/Q246321,1994-05-05T00:00:00Z,22000000,10696210,,,Carol Christine Hilaria Pounder
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q318885,http://www.wikidata.org/entity/Q207676,1994-07-29T00:00:00Z,22000000,10696210,,,Makoto Iwamatsu
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q318885,http://www.wikidata.org/entity/Q207676,1994-06-24T00:00:00Z,22000000,10696210,,,Makoto Iwamatsu
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q236434,http://www.wikidata.org/entity/Q246321,1993-04-18T00:00:00Z,22000000,10696210,,,Carol Christine Hilaria Pounder
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q318885,http://www.wikidata.org/entity/Q207676,1994-05-05T00:00:00Z,22000000,10696210,,,Makoto Iwamatsu
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q207676,1993-11-05T00:00:00Z,22000000,10696210,,,"Elmore Rual Torn, Jr."
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q1452257,1994-07-29T00:00:00Z,22000000,10696210,,,"Elmore Rual Torn, Jr."
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q318885,http://www.wikidata.org/entity/Q207676,1993-04-18T00:00:00Z,22000000,10696210,,,Makoto Iwamatsu
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q1452257,1994-06-24T00:00:00Z,22000000,10696210,,,"Elmore Rual Torn, Jr."
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q236434,http://www.wikidata.org/entity/Q207676,1993-11-05T00:00:00Z,22000000,10696210,,,Carol Christine Hilaria Pounder
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q1452257,1994-05-05T00:00:00Z,22000000,10696210,,,"Elmore Rual Torn, Jr."
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q318885,http://www.wikidata.org/entity/Q1452257,1993-11-05T00:00:00Z,22000000,10696210,,,Makoto Iwamatsu
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q236434,http://www.wikidata.org/entity/Q1452257,1994-07-29T00:00:00Z,22000000,10696210,,,Carol Christine Hilaria Pounder
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q236434,http://www.wikidata.org/entity/Q1452257,1994-06-24T00:00:00Z,22000000,10696210,,,Carol Christine Hilaria Pounder
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q3308384,1994-07-29T00:00:00Z,22000000,10696210,,,"Elmore Rual Torn, Jr."
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q1452257,1993-04-18T00:00:00Z,22000000,10696210,,,"Elmore Rual Torn, Jr."
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q3308384,1994-06-24T00:00:00Z,22000000,10696210,,,"Elmore Rual Torn, Jr."
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q236434,http://www.wikidata.org/entity/Q1452257,1994-05-05T00:00:00Z,22000000,10696210,,,Carol Christine Hilaria Pounder
http://www.wikidata.org/entity/Q841233,RoboCop 3,http://commons.wikimedia.org/wiki/Special:FilePath/Robocop-3.png,http://www.wikidata.org/entity/Q1452257,http://www.wikidata.org/entity/Q7146300,http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q3308384,1994-05-05T00:00:00Z,22000000,10696210,,,"Elmore Rual Torn, Jr."
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q95133,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q1655562,http://www.wikidata.org/entity/Q7154292,1954-01-01T00:00:00Z,1240000,10000000,,,Ulva Pippy
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q95133,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q1655562,http://www.wikidata.org/entity/Q7154292,1954-10-15T00:00:00Z,1240000,10000000,,,Ulva Pippy
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q1655562,http://www.wikidata.org/entity/Q7154292,1954-12-23T00:00:00Z,1240000,10000000,,,Ulva Pippy
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q95133,http://www.wikidata.org/entity/Q160528,http://www.wikidata.org/entity/Q160528,http://www.wikidata.org/entity/Q7154292,1954-07-09T00:00:00Z,1240000,10000000,,,Burton Stephen Lancaster
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q2421148,http://www.wikidata.org/entity/Q7154292,1954-07-09T00:00:00Z,1240000,10000000,,,Morris Winslow Ankrum
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q36105,http://www.wikidata.org/entity/Q7154292,1954-06-30T00:00:00Z,1240000,10000000,,,Charles Dennis Buchinsky
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q95133,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q2421148,http://www.wikidata.org/entity/Q7154292,1954-06-30T00:00:00Z,1240000,10000000,,,Morris Winslow Ankrum
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q160528,http://www.wikidata.org/entity/Q36105,http://www.wikidata.org/entity/Q7154292,1954-01-01T00:00:00Z,1240000,10000000,,,Charles Dennis Buchinsky
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q95133,http://www.wikidata.org/entity/Q160528,http://www.wikidata.org/entity/Q2421148,http://www.wikidata.org/entity/Q7154292,1954-01-01T00:00:00Z,1240000,10000000,,,Morris Winslow Ankrum
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q160528,http://www.wikidata.org/entity/Q36105,http://www.wikidata.org/entity/Q7154292,1954-10-15T00:00:00Z,1240000,10000000,,,Charles Dennis Buchinsky
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q95133,http://www.wikidata.org/entity/Q160528,http://www.wikidata.org/entity/Q2421148,http://www.wikidata.org/entity/Q7154292,1954-10-15T00:00:00Z,1240000,10000000,,,Morris Winslow Ankrum
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q1655562,http://www.wikidata.org/entity/Q7154292,1954-07-09T00:00:00Z,1240000,10000000,,,Ulva Pippy
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q160528,http://www.wikidata.org/entity/Q2421148,http://www.wikidata.org/entity/Q7154292,1954-12-23T00:00:00Z,1240000,10000000,,,Morris Winslow Ankrum
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q95133,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q1655562,http://www.wikidata.org/entity/Q7154292,1954-06-30T00:00:00Z,1240000,10000000,,,Ulva Pippy
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q95133,http://www.wikidata.org/entity/Q160528,http://www.wikidata.org/entity/Q1655562,http://www.wikidata.org/entity/Q7154292,1954-01-01T00:00:00Z,1240000,10000000,,,Ulva Pippy
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q95133,http://www.wikidata.org/entity/Q160528,http://www.wikidata.org/entity/Q1655562,http://www.wikidata.org/entity/Q7154292,1954-10-15T00:00:00Z,1240000,10000000,,,Ulva Pippy
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q95133,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q160528,http://www.wikidata.org/entity/Q7154292,1954-01-01T00:00:00Z,1240000,10000000,,,Burton Stephen Lancaster
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q95133,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q160528,http://www.wikidata.org/entity/Q7154292,1954-10-15T00:00:00Z,1240000,10000000,,,Burton Stephen Lancaster
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q160528,http://www.wikidata.org/entity/Q1655562,http://www.wikidata.org/entity/Q7154292,1954-12-23T00:00:00Z,1240000,10000000,,,Ulva Pippy
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q160528,http://www.wikidata.org/entity/Q7154292,1954-12-23T00:00:00Z,1240000,10000000,,,Burton Stephen Lancaster
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q160528,http://www.wikidata.org/entity/Q2421148,http://www.wikidata.org/entity/Q7154292,1954-07-09T00:00:00Z,1240000,10000000,,,Morris Winslow Ankrum
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q36105,http://www.wikidata.org/entity/Q7154292,1954-12-22T00:00:00Z,1240000,10000000,,,Charles Dennis Buchinsky
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q95133,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q2421148,http://www.wikidata.org/entity/Q7154292,1954-12-22T00:00:00Z,1240000,10000000,,,Morris Winslow Ankrum
http://www.wikidata.org/entity/Q2522433,Bronco Apache,http://commons.wikimedia.org/wiki/Special:FilePath/Apache%20%28film%29%20poster.jpg,http://www.wikidata.org/entity/Q323445,http://www.wikidata.org/entity/Q160528,http://www.wikidata.org/entity/Q36105,http://www.wikidata.org/entity/Q7154292,1954-06-30T00:00:00Z,1240000,10000000,,,Charles Dennis Buchinsky
